year	cleaned_tweets
2011	성수전략정비구역과 한남뉴타운의 조합설립이 본격 추진되고 있습니다.#fb http://bit.ly/okRwmR 
2011	오정로, 한남5가→농수산시장5가. 정체. #poltra
2012	오늘 먼데이키즈 한남대학교 축제 현장입니다^^ 러블리~ 사랑스러운 그대 http://yfrog.com/h2ae4cfj  @pwrock100
2012	드디어  trevia 한남점 오픈!!! 2012년 11월 5일!!! (@ trevia한남점) http://4sq.com/SJRdjq 
2012	"RT @CoconutDC: @HNUpr 
프랑스어 원어
연극 이쪽입니다. 한남대학교 https://twitter.com/CoconutDC/status/271175757672357888/photo/1pic.twitter.com/3Tu4Z9FR "
2012	과거사에대한반성과사과는다시원점으로돌아갔다. 정수장학회는법의잣대가아니라국민들눈의잣대로봐야한다 쿠테타가아니었스면부일장학회를강탈할수있었을까.5.16쿠테타와유신은민주주의가치를훼손했다고하면서그때강탈한남의재산은합법이라고한다면자질을의심받는다깊히생각해볼일이다
2012	"코브누아 한남점이  드디어 오픈했습니다.
패션 악세사리 멀티스토어, 갖고싶은 악세사리의 모든 것!"
2012	[16:33]이시각 강서쪽으로 진행하신다면 강변북로 이용하시기 바랍니다. 올림픽대로 성수-동작 지체되는 반면 강변북로는 한남-반포 구간만 짧게 밀립니다.
2012	&lt;안내&gt; 경부고속도로 평일버스전용차로제 시행중입니다. (양방향 구간 : 오산~한남 / 시간 : 07:00~21:00) 9인승 이상 승용·승합차는 6인이상 탑승시 이용 가능합니다.
2012	"경부고속도로(부산방향) 한남(423K)-서초(418K) 5km정체

동대구분기점진출로(122K) 차량증가/정체

경주휴게소부근(56K) 차량증가/정체

양산분기점(13K) 차량증가/정체"
2012	의외로 한남-이태원쪽에 제대로된 칵테일을 만드는, 그러니까 믹솔로지스트의 존재가 명확한 '바'가 없었는데 2e의 칵테일, 수준급이었다. (믹솔로지스트는 스물다섯으로 국내 최연소라고). 스피키지몰타와 더불어 용산구 바 양대산맥으로 인정!
2012	(알림) 경부선  버스전용차로제 시행안내- 시행구간 : 한남-신탄진IC(양방향)- 시행시간 : 07시~21시- 대상차종 : 9인승이상 승용,승합자동차(9~12인승은 6인상 탑승 한함)- 위반벌칙 : 범칙금(승용 6만원, 승합 7만원), 벌점30점.
2012	"닐리리맘보
양재 대치 한남"
2012	"그리고 보니 우리반 남자애들이 한남자애한테 ""00아, 넌 뭐냐""라고 했는데 그 남자애가 ""난 게이야""라고....."
2012	“@lawdon_lee: 오늘 순천향대학교, 한남대학교 준비하세욧!!!” 저도 가요!
2012	"(@wltjs52) (연인.ver) 학교에서수련회가서막판에친구들끼리토닥거리면서안아주라고했는데친한남자애랑토닥토닥하는거보고질투나서옆에있던친구한테가서 ""주녕아나토닥토닥해줘ㅠㅠ버림받았어"" 양요섭 http://yfrog.com/h3d0awlj "
2012	[6] 경부고속도로 (판교방향) 한남IC-&gt;서초IC, (한남방향) 달래네고개-&gt;서초IC 차량증가 지정체 안전운행 #poltra
2012	2012.11.20-11.29 한남대학교 디자인학과 졸업작품전시회 pic.twitter.com/QjzxKGJq
2012	대전로, 홍도육교오거리에서 한남오거리 방향 한남오거리를 200m 못간지점 3차로 막고 도시가스 관련 공사  #tbnkorea
2012	한남 더힐 지날때마다 누가 사는지 궁금함
2012	제말이 ㅠㅠ 홍대도 오고 한남도 오는데 마포는 안와 ㅠㅠ RT @Lawyer_J: 뭐야.. 눈 온대서 창문 활짝 열었는데... 그냥 엄청 추운데...?! ;ㅁ;
2012	[MBC교통정보] 경부고속도로 서울방향 양재IC→한남IC까지 정체 및 시설물보수로 4차로 차단, 강변북로 일산방향 올림픽대교북단→서강대교북단·구리방향 양화대교북단→동작대교북단 정체, 참고하시고 즐거운 주말 저녁 나들이 하세요.
2012	이재오의원도 쩍팔린듯.ㅋ RT @JaeOhYi:  정수장학회는법의잣대가아니라국민들눈의잣대로봐야한다 쿠테타가아니었스면부일장학회를강탈할수있었을까.5.16쿠테타와유신은민주주의가치를훼손했다고하면서그때강탈한남의재산은합법이라고한다면자질을의심받는다깊히생각해볼일이다
2012	[6] 경부고속도로(판교방향) 한남IC-&gt;서초IC, (한남방향) 달래네고개-&gt;서초IC 차량증가 지정체 안전운행 #poltra
2012	극한남성사회의 여성은 아이를 가지려 애쓴다. 심지어 일부다처제를 해서라도. 모성이 아닌 현세에서의 설움을 아들을 낳음으로 극복해보려는 절규다. 단군신화 웅녀도 결혼이 아니라 아일달라고 빌었는데 외모지상주의의 기원이 아니라 여성차별의 기원이 맞겠다
2012	"#돌고래 쇼 이제그만!! RT “@Superjinou: [2012.11.13.한남일보]
'돌고래쇼' 한물간 후진국형 사양산업 
http://www.hannamilbo.com/news/articleView.html?idxno=67675 …”"
2012	[MBC교통정보] 내부순환 성수JC방향 연희램프→홍지문터널입구·성산방향 홍지문터널→홍은램프, 경부고속도로 한남IC-반포IC 양방향 정체, 참고하시고 즐거운 퇴근길 되시기 바랍니다.
2012	세상 어디에도 없는 착한남쟈들. 키키 :-) http://twitpic.com/b15wbj 
2012	"""@lovelyoungjae: ★착한남자막방이라슬프기때문에트친소ㅠ0ㅜ★영재수니안받아요ㅠㅠ저는여러분들물지않아요헤치지않아요그냥마구마구다가와주세요ㅠㅠ트친들인용부탁해요ㅠㅠ!""햄버거 잘만드는 우리 언니!!♡영재버거행쇼~젤로버거행쇼~"
2012	오빠는 한남스퇄~ RT @jangwoohyuk: 벌써 가을?겨울? 한남동거리 대박이쁘진 않지만 그렇다고 대박 이상하진 않네요.느낌있어 !!!  한 남 동  http://yfrog.com/h32lentj 
2012	현대重, 희망퇴직 이어 창사 이래 최대 규모 채용 :: 한남일보 http://www.hannamilbo.com/news/articleView.html?idxno=67431 …
2012	와낰ㅋㅋㅋㅋㅋㄱ나피온3베타신청햇는데엄마껄로하나내껄로하나햇는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미틴둘다당첨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ다른사람한테미안하당....베타실패한남자애빌려주까
2012	"RT @15882504: (알림) 경부선 주말 버스전용차로제 시행안내
- 시행구간 : 한남-신탄진IC(... http://dw.am/L1JsOj "
2012	어젯밤 갔었던 울동네 Haz Kitchen.짭짤한 작은 새우튀김과 번데기볶음이 맛있고 고구마소주가 술술 넘어가 쵸쵸울트라 과음을 하고 말았다! 나 여기 단골될 듯...ㅎㅎ 한남오거리 뒷골목에 있다. pic.twitter.com/ATWaVjyF
2012	택시 기사님 한남에서 반포까지 15000에 50분 걸리는건 아니잖아요...게다가 손님 탓까지...이건 아니잖아요....ㅠㅠ정보화 시대에 실시간 검색 좀 해주세요 !!!!!!!
2012	'돌고래쇼' 한물간 후진국형 사양산업, 전 세계적인 돌고래쇼 반대 등 부정적인 인식에 역행, 국회도 돌고래쇼 반대법 추진...본회의 심사 대기 중. 한남일보 기사읽기 http://cafe.daum.net/hotpinkdolphins/Qbnb/223 …
2012	"제보]""@infinite130: @infimsdiary_bot 친한남자애랑 얘기하다가 남친을 봤더니 바람피지마! 하면서 나를 구속해주는 엘남친 https://twitter.com/infinite130/status/265088984328318977/photo/1pic.twitter.com/hfUgRKFT "" 집착조으다☞☜.."
2012	[트친소] @taehee9120 인천사는26살 파릇한남자임다~많은사랑부탁해여~ 날가져요엉엉 http://twtm.kr/intro 
2012	착한남자 종방연, 배우들의 ｀개성있는 패션｀ 눈길 … 박하선 술자리,윤은혜 닮은꼴,문채원 종방연,에일리 독설,보고싶다,2PM 귀요미,전혜빈 해명,송중기 종영소감,착한남자 결말,이성미 유산경험:  착한남... http://bit.ly/ZCxcNG 
2012	I just ousted Michał K. as the mayor of 요거프레소(Yoger Presso) 한남순천향점 on @foursquare! http://4sq.com/qVaazB 
2012	십분님ㅋㅋㅋㅋㅋㅋㅋㄱ주겨버리겠써!!ㅋㅋㅋㅋㅋㄱㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋ죽지굴애?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋ그건 리삭의 망상일뿐이지 사실 한남이똥꼬 처녀거든요?ㅋㅋㅋㅋㅋㅋㅋ아잇시펄ㅋㅋㅋㅋㅋㅋㄱ
2012	"한남 북엇국의 기본 안주. 
초단골 ㄱㅁㅇ와 같이 왔더니 통영 생굴을 주네?
그 외 미더덕 무생채, 미더덕 콩나물국 등.
안주 나오기 전인데 벌써 술이..ㅎㅎ http://fb.me/2gyJrpnHD "
2012	"홍) 학교를끝내고 혼자 집으로가는데 교문지나가자 갑자기 한남정네가 내옆으로와 같이걷는다 내가 뭐지?하고 쳐다보자 내머리를 앞으로돌리고 ""앞에보고걸어 넘어지면 어떻할려고그래"""
2012	how and what 디자인팀이 엄선한 10가지 ITEM들을 15% 할인된 가격에 만나실수 있는 기회!!! 두타점과 한남점 두곳에서 11월 20일부터 12월31일까지 진행되는 Promotion 놓치지 마세요!!! pic.twitter.com/Xyw7oLBq
2012	@katalk_mprt_b 낙엽팸에서 뉴페가뭄일어나서 구조요청하러온 팸장 양요섭이야! 홍보는 하는데 왜 뉴페가 안올까... 우리팸 적응 잘되고 귀요미천지야! 시크한남임들 웰컴! 장미물이니 이쁜여임들은 미안! 칼답대기중이니 카톡줘! &gt; yoyo9015
2012	@fambot_ Let's fly B1A4 비원에이포 모여라 산들급구^o^  활발한남임급구 수위팸이구요 눈팅스파이테러다꺼져 youngzizi 로 인톡!
2012	비스트화보,순수 소년+성숙한남성미.. 이중매력‘女心포섭’[ http://m.news.naver.com/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=106&amp;oid=014&amp;aid=0002761730 …]pic.twitter.com/fvsQNZJf
2012	한남동 한남오거리 한남리첸시아 상가 건물 1층에 새로 오픈한 일식집 스시아메(雨)바로 어제 오픈 당일날 방문했습니다새로 오픈하는 식당은 특별한 경우가 아니면 거의 안가는 편인데이곳은 이촌동의 유명한 일... http://bit.ly/W8F4qv 
2012	"한남대, 북한 결핵퇴치사업 동참: 한남대학교(총장 김형태)는 북한 결핵퇴치사업에 동참하기로 했다. 

한난대는 14일 북한 결핵퇴치 사업을 벌이고 있는 유진벨재단 시티브 린튼 회장을 초청해 북한의 실태... http://bit.ly/ZrwiDE "
2012	요즘트윗을내가자주안해서 얘기를자주못하지만ㅜㅜ 음악으로겁나통해서조아 글고축구도..삉ㅋㅋㅋㅋㅋㅋ트친치곤너무편해ㅋㅋ글고스누피닮앗다고한남자는니가첨이야...☞☜ @jihwan_tastic
2012	"[공모전] 제3차 슈퍼앱코리아 대회 예선 안내(제3차 슈퍼앱코리아 대회 예선이 11월9일 동서대학교를 시작으로 스마트모바일 앱개발지원센터 앱센터운동본부 한남대학교 총 4회에 걸쳐 진행)

http://www.smac.or.kr/jsp/front/index.jsp?pageURL=/jsp/front/community/community_5.jsp&amp;pageCode=050500&amp;bbsNo=11&amp;tmplTypeCode=02&amp;itemNo=2786 …"
2012	고독한남좌 RT @/SJBlueKingdom: 【HQ】BIC4 #eunhyuk #SuperJunior &lt;银赫家族EunHyukCN&gt; http://twitpic.com/batwcw 
2012	제일모직 뉴욕 컨템포러리 멀티숍 브랜드 BLEECKER(블리커)가 지난 25일 목요일 한남과 청담 2곳의 플래그십 스토어 런칭을 기점으로 새로운 브랜드명 BEAKER(비이커)로 새롭게 태어났다. http://www.kmaeil.com/news/articleView.html?idxno=69530 …
2012	[착한남자 11회 애틋한 송중기 치킨마루 촬영] 착한남자 11회애틋한 송중기 치킨마루 촬영송중기 문채원 제발 잘되어라~~착한남자 11회 줄거리  지난 추석 명절 고향에 갔다 가족들이 착한남... http://bit.ly/V9flZZ 
2012	[추천 : 한남대학교 산학협력단 연구교수/Post-Doc. 모집] 10/24~10/30, 박사, 대전, (화학/생화학/농화학, 건축/토목/도시교통/국토계획, 화공/환경/고분자/섬유...) http://bit.ly/VncPPP  #hibrainnet
2012	RT @JaeOhYi 과거사에대한반성과사과는다시원점으로돌아갔다. 쿠테타가아니었스면부일장학회를강탈할수있었을까.5.16쿠테타와유신은민주주의가치를훼손했다고하면서그때강탈한남의재산은합법이라고한다면자질을의심받는다깊히생각해볼일이다
2012	오랜만에 한남오거리에서 멕시코 대사관, 더힐 쪽으로 걸었더니 여느 가로수길 부럽지 않을 정도로 한적한 가을을 느낄수 있어 좋았다 designer image는 옥수동 가는길에 있는 더힐입구쪽에 자리하고 있다 pic.twitter.com/KKv2ZJnv
2012	개를 찾습니다! 이름:자비에 종류:이탈리안그레이하운드/이태원,보광동,한남,반포대교 일대에서 보신분 연락바랍니다! (사례금 50만원) pic.twitter.com/zxbbrFrC
2012	"강아지를 찾습니다. 
이름:자비에(xavier) 종류: 이탈리안 그레이하운드 /보광동 초입구에서 잃어버림(이태원 보광동 한남,반포대교 일대) 010-3848-2665 로 연락주세요! 리트윗 부탁드립니다!!! pic.twitter.com/nb5CEjzs"
2012	@fambot_ @katalk_mprt_b 야매팸오면 쌔끈한여임과 섹시한남임이있어 거기지나가는 훈남훈녀들:] 어서오시게나 임관많이비었어 현임은프로필참고하고 톡줘vvvvv30
2012	@locogocrazy 한남대가니깐 베이지색치마에 아디다스져지입은애보면 손흔들어쥬세영!!!!! pic.twitter.com/v3iNdyJ1
2012	"서정인 is [RESㅡㄴULT1]에서피자을(를) 먹고 있는무뚝뚝한남조련이(가)소리지르고있는 당신과 눈이 마주치자
아...라고 말한다. http://kr.shindanmaker.com/278346 "
2012	한남오거리 소식. 네이키드그릴 자리에 카모메 식당이 생겼어요. 진짜 크고 속이 꽉찬 오니기리. 딱 2개 먹으면 배가 불러요. 제발 일요일도 장사해주징. pic.twitter.com/STGa2kaO
2012	#대전일보 #대전 대전일보,금강일보 / 한남대 미술전시관 개관展 - 한남대학교 http://hitft.hithot.cc/ko_KR/%EB%8C%80%EC%A0%84%EC%9D%BC%EB%B3%B4/ … #hithotkr
2012	찰스 직원중/ 주식 강매당했다며 주식반환 소송건 자, 수상한남에게 준 반의반 헐값에 준 전환사채 찾을때 갑자기 끼어들어 21%가져가, 수억챙긴 자의 공통점&gt;&gt;보기드문  회사 주택대출 66% 확률 왜 그럴까요?
2012	대장의 한남자란.....한남자 http://www.youtube.com/watch?v=iogsGd6Fzgc&amp;feature=youtube_gdata_player …
2012	니가 나에겐 너무 과분한남자라는거, 나랑은 안어울리는 남자라는거 다알아, 그래서 그냥 조용히 옆에서 지켜보려구..튀려하지도않을꺼고,날보라고하지도않을꺼고...그냥 옆에서 나혼자 너 사랑할래.. pic.twitter.com/JtBGFdOT
2012	RT @seoultopis: [12:50]경부고속도로 외곽방면(반포-&gt;서초)2차로 추돌사고는 처리되었으나 사고 여파와 차량증가로 (한남IC-&gt;서초IC) 정체됩니다.
2012	&lt;TOP&gt; 고독한남좌 #TOP #GTOPlabpic.twitter.com/rGOwvK9n
2012	서울시, 추석연휴 교통정체 피하는 법 소개 : 연휴 전날 귀향하려면 오후4시 이전에 출발해야, 추석 전날인 29일 북부간선도로(월릉∼하월곡)는 오전11시∼오후4시, 올림픽대로(반포∼한남)는 오후 1∼3시 피해야. http://app.yonhapnews.co.kr/Yna/Basic/SNS/r.aspx?c=AKR20120926056000004%26source=http://www.twitter.com …
